 obs_wave   obs_eint  obs_pint
 373.6003  7.4086e-02     7.46
 373.6043 -1.3461e-01   -13.55
 373.6083 -2.7488e-01   -27.67
 373.6123  3.6336e-01    36.58
 373.6163 -3.2892e-02    -3.31
 373.6203 -2.3904e-01   -24.07
 373.6243 -2.5688e-01   -25.86
 373.6283 -2.6042e-01   -26.22
 373.6323 -3.3974e-01   -34.21
 373.6363 -1.4820e-02    -1.49
 373.6403 -2.6282e-01   -26.46
 373.6443 -4.9250e-01   -49.59
 373.6483 -2.1213e-01   -21.36
 373.6523  1.7074e-01    17.19
 373.6563  6.5781e-02     6.62
 373.6603 -8.8152e-02    -8.88
 373.6643  2.9175e-01    29.38
 373.6683 -1.2462e-01   -12.55
 373.6723 -3.0569e-01   -30.78
 373.6763 -2.3277e-01   -23.44
 373.6803 -4.2426e-01   -42.72
 373.6843 -5.1788e-01   -52.15
 373.6883 -2.4048e-01   -24.22
 373.6923 -3.0663e-01   -30.88
 373.6963 -4.8647e-01   -48.99
 373.7003 -5.2345e-01   -52.71
 373.7043 -3.5361e-01   -35.61
 373.7083 -4.5877e-01   -46.20
 373.7123 -7.7371e-01   -77.92
 373.7163 -8.3464e-01   -84.05
 373.7203 -6.0682e-01   -61.11
 373.7243 -1.6045e-01   -16.16
 373.7283  4.1208e-01    41.50
 373.7323 -3.0862e-01   -31.08
 373.7363 -5.5170e-02    -5.56
 373.7403  1.7913e-01    18.04
 373.7443  3.2730e-01    32.96
 373.7483  7.2540e-02     7.31
 373.7523 -5.6499e-01   -56.90
 373.7563  2.3039e-01    23.20
 373.7603  2.4990e-01    25.17
 373.7643 -1.5283e-01   -15.39
 373.7683 -6.3929e-01   -64.39
 373.7723 -8.7730e-01   -88.36
 373.7763 -4.7729e-01   -48.07
 373.7803  8.6683e-02     8.73
 373.7843  4.4005e-01    44.32
 373.7883 -3.1414e-02    -3.16
 373.7923  2.9785e-01    30.00
 373.7963  3.4313e-01    34.56
 373.8003  3.1702e-01    31.93
 373.8043  6.8918e-01    69.42
 373.8083  3.4174e-03     0.34
 373.8123 -1.4201e-01   -14.30
 373.8163 -6.2669e-02    -6.31
 373.8203  1.1641e-01    11.73
 373.8243 -1.0052e-02    -1.01
 373.8283 -2.5528e-01   -25.72
 373.8323 -3.8242e-01   -38.52
 373.8363  2.9615e-01    29.83
 373.8403  3.9413e-02     3.97
 373.8443 -7.6761e-02    -7.73
 373.8483 -2.1564e-02    -2.17
 373.8523  7.8616e-02     7.92
 373.8563  2.8164e-01    28.37
 373.8603  1.5703e-01    15.82
 373.8643 -3.6785e-02    -3.71
 373.8683  1.0543e-01    10.62
 373.8723  3.0338e-01    30.56
 373.8763  3.9139e-01    39.43
 373.8803  2.4716e-01    24.90
 373.8843 -9.1225e-02    -9.19
 373.8883 -2.5265e-02    -2.55
 373.8923  1.7881e-02     1.80
 373.8963  5.8344e-02     5.88
 373.9003 -1.8252e-01   -18.39
 373.9043 -3.9045e-01   -39.34
 373.9083 -9.5171e-02    -9.59
 373.9123 -4.7698e-03    -0.48
 373.9163  6.8568e-02     6.91
 373.9203  4.9149e-02     4.95
 373.9243  7.9118e-02     7.97
 373.9283  1.9816e-01    19.97
 373.9323  2.5816e-01    26.01
 373.9363  8.3483e-02     8.41
 373.9403 -7.8443e-02    -7.90
 373.9443 -1.3895e-01   -14.00
 373.9483 -8.4780e-02    -8.54
 373.9523 -2.1674e-02    -2.18
 373.9563  9.7474e-02     9.82
 373.9603  2.7329e-01    27.54
 373.9643  1.7844e-01    17.98
 373.9683 -7.9935e-03    -0.81
 373.9723 -2.6364e-02    -2.66
 373.9763 -6.9312e-02    -6.98
 373.9803 -9.5644e-02    -9.64
 373.9843  7.0947e-03     0.71
 373.9883  1.1584e-01    11.67
 373.9923  1.2005e-01    12.10
 373.9963  8.8564e-02     8.93
 374.0003 -1.8765e-02    -1.89
 374.0043 -2.2620e-02    -2.28
 374.0083  3.8815e-02     3.91
 374.0123  1.9050e-02     1.92
 374.0163 -3.9982e-02    -4.03
 374.0203  1.3685e-01    13.79
 374.0243  1.4333e-01    14.45
 374.0283  4.6857e-02     4.72
 374.0323 -2.4249e-02    -2.44
 374.0363  3.1311e-02     3.16
 374.0403  1.5373e-01    15.50
 374.0443  1.2188e-01    12.29
 374.0483 -6.0992e-02    -6.15
 374.0523 -9.6887e-02    -9.77
 374.0563 -4.9160e-02    -4.96
 374.0603  4.9619e-02     5.00
 374.0643  6.2397e-02     6.29
 374.0683 -6.4375e-03    -0.65
 374.0723 -3.5643e-02    -3.59
 374.0763  2.0433e-01    20.60
 374.0803  1.7993e-01    18.14
 374.0843  5.7451e-02     5.79
 374.0883 -3.9043e-03    -0.39
 374.0923  5.6622e-02     5.71
 374.0963  1.0373e-01    10.46
 374.1003  4.5277e-02     4.56
 374.1043  3.0226e-01    30.47
 374.1083  1.4048e-01    14.16
 374.1123 -4.9114e-02    -4.95
 374.1163 -9.6266e-03    -0.97
 374.1203  4.2855e-02     4.32
 374.1243  7.2512e-03     0.73
 374.1283  3.2280e-02     3.25
 374.1323  1.3958e-01    14.07
 374.1363  1.7080e-01    17.22
 374.1403  9.2506e-02     9.33
 374.1443  4.8188e-02     4.86
 374.1483 -3.4494e-02    -3.48
 374.1523 -4.7069e-02    -4.75
 374.1563  5.3152e-02     5.36
 374.1603  8.8839e-02     8.96
 374.1643  1.0389e-01    10.47
 374.1683 -3.8161e-03    -0.38
 374.1723  3.3690e-02     3.40
 374.1763  6.0874e-02     6.14
 374.1803 -8.6606e-03    -0.87
 374.1843 -7.0508e-02    -7.11
 374.1883  9.7014e-03     0.98
 374.1923  9.0222e-02     9.10
 374.1963  8.6555e-02     8.73
 374.2003  2.3369e-02     2.36
 374.2043  4.1784e-03     0.42
 374.2083  3.3167e-02     3.34
 374.2123  5.0548e-02     5.10
 374.2163  1.2829e-02     1.29
 374.2203  7.1350e-03     0.72
 374.2243 -5.4055e-05    -0.01
 374.2283  1.7318e-02     1.75
 374.2323  2.2430e-02     2.26
 374.2363  3.6150e-02     3.65
 374.2403  4.6052e-02     4.64
 374.2443  1.6120e-02     1.63
 374.2483 -2.1177e-02    -2.14
 374.2523  3.0766e-02     3.10
 374.2563  6.4471e-02     6.50
 374.2603 -3.5104e-02    -3.54
 374.2643  1.0235e-02     1.03
 374.2683  9.9658e-02    10.05
 374.2723  9.5265e-02     9.61
 374.2763  7.7678e-02     7.83
 374.2803  1.5609e-01    15.74
 374.2843  1.4435e-01    14.56
 374.2883  1.2590e-01    12.70
 374.2923  6.1100e-02     6.16
 374.2963  2.6518e-02     2.67
 374.3003  1.9030e-02     1.92
 374.3043  3.8829e-02     3.92
 374.3083  4.6991e-02     4.74
 374.3123  3.3471e-02     3.38
 374.3163  5.9385e-02     5.99
 374.3203  5.5277e-02     5.58
 374.3243  6.7992e-02     6.86
 374.3283  6.1869e-02     6.24
 374.3323  4.9866e-02     5.03
 374.3363  3.6147e-02     3.65
 374.3403  2.0184e-02     2.04
 374.3443  7.3043e-02     7.37
 374.3483  2.0767e-01    20.95
 374.3523  1.1223e-01    11.32
 374.3563 -4.4435e-02    -4.48
 374.3603 -8.4031e-02    -8.48
 374.3643 -2.3695e-02    -2.39
 374.3683  8.2343e-02     8.31
 374.3723  1.4450e-01    14.58
 374.3763  1.0124e-01    10.21
 374.3803  1.2366e-01    12.48
 374.3843  1.7876e-01    18.03
 374.3883  1.1712e-01    11.82
 374.3923  1.0555e-01    10.65
 374.3963  1.1793e-01    11.90
 374.4003  1.1786e-01    11.89
 374.4043  1.6923e-01    17.07
 374.4083  2.7518e-01    27.76
 374.4123  1.0557e-01    10.65
 374.4163  7.1433e-02     7.21
 374.4203  2.8880e-02     2.91
 374.4243 -3.3542e-03    -0.34
 374.4283  8.5086e-02     8.58
 374.4323  1.7996e-01    18.16
 374.4363  1.4051e-01    14.18
 374.4403  3.3743e-02     3.40
 374.4443  3.3974e-02     3.43
 374.4483  1.8885e-02     1.91
 374.4523  7.2343e-02     7.30
 374.4563  9.3317e-03     0.94
 374.4603  5.7189e-03     0.58
 374.4643  6.1315e-02     6.19
 374.4683  7.9469e-02     8.02
 374.4723  6.3133e-02     6.37
 374.4763  7.1122e-02     7.18
 374.4803  1.4813e-01    14.95
 374.4843  1.7920e-01    18.08
 374.4883  1.3286e-01    13.41
 374.4923  8.5929e-02     8.67
 374.4963  9.6626e-02     9.75
 374.5003  9.1507e-02     9.23
 374.5043  7.4256e-02     7.49
 374.5083  1.2623e-01    12.74
 374.5123  1.2302e-01    12.42
 374.5163  1.3077e-01    13.20
 374.5203  1.8941e-02     1.91
 374.5243  2.2386e-02     2.26
 374.5283  1.1189e-01    11.29
 374.5323  1.4863e-01    15.00
 374.5363  8.9050e-02     8.99
 374.5403  2.4772e-02     2.50
 374.5443  3.9895e-02     4.03
 374.5483  9.1770e-02     9.26
 374.5523  1.1889e-01    12.00
 374.5563  6.8506e-02     6.91
 374.5603 -1.3729e-02    -1.39
 374.5643 -5.5564e-02    -5.61
 374.5683  2.5866e-02     2.61
 374.5723  9.4904e-02     9.58
 374.5763  5.7011e-02     5.75
 374.5803  7.9065e-02     7.98
 374.5843  2.7545e-02     2.78
 374.5883  7.9560e-02     8.03
 374.5923  1.2332e-01    12.45
 374.5963  1.1816e-01    11.93
 374.6003  1.0345e-01    10.44
 374.6043  9.8374e-02     9.93
 374.6083  5.7117e-02     5.77
 374.6123  1.8403e-02     1.86
 374.6163  1.0464e-01    10.56
 374.6203  8.6798e-02     8.76
 374.6243 -7.8631e-04    -0.08
 374.6283  1.0576e-01    10.68
 374.6323  7.1066e-02     7.17
 374.6363  5.6524e-02     5.71
 374.6403  9.2713e-02     9.36
 374.6443  1.2953e-01    13.08
 374.6483  1.8471e-01    18.65
 374.6523  2.5566e-01    25.81
 374.6563  1.5845e-01    16.00
 374.6603  6.3324e-02     6.39
 374.6643 -4.7635e-03    -0.48
 374.6683 -6.4438e-02    -6.51
 374.6723  2.9461e-03     0.30
 374.6763  9.2963e-02     9.39
 374.6803  1.1529e-01    11.64
 374.6843  6.3604e-02     6.42
 374.6883  2.7807e-02     2.81
 374.6923  8.4653e-02     8.55
 374.6963  1.9598e-02     1.98
 374.7003  5.4656e-02     5.52
 374.7043  2.0355e-01    20.55
 374.7083  2.4474e-01    24.71
 374.7123  1.0446e-01    10.55
 374.7163  4.0653e-02     4.10
 374.7203  4.8076e-02     4.85
 374.7243 -9.0846e-04    -0.09
 374.7283 -4.9693e-02    -5.02
 374.7323  5.4960e-02     5.55
 374.7363  5.2377e-02     5.29
 374.7403  5.1802e-02     5.23
 374.7443  5.5885e-02     5.64
 374.7483  3.1719e-02     3.20
 374.7523  6.4538e-03     0.65
 374.7563  5.4539e-03     0.55
 374.7603  3.8533e-02     3.89
 374.7643  4.9756e-02     5.02
 374.7683  3.2666e-02     3.30
 374.7723  7.0230e-02     7.09
 374.7763  6.6597e-02     6.73
 374.7803  7.8773e-02     7.96
 374.7843  8.1310e-02     8.21
 374.7883  4.2874e-02     4.33
 374.7923  3.3314e-02     3.36
 374.7963  3.9212e-02     3.96
 374.8003  1.8571e-02     1.88
 374.8043  1.0098e-02     1.02
 374.8083  4.5113e-02     4.56
 374.8123  3.5476e-02     3.58
 374.8163  2.2135e-02     2.24
 374.8203  6.8105e-03     0.69
 374.8243 -1.2934e-04    -0.01
 374.8283  8.3592e-02     8.44
 374.8323  1.2953e-02     1.31
 374.8363  1.5958e-02     1.61
 374.8403  3.5388e-02     3.57
 374.8443  3.0802e-02     3.11
 374.8483  4.5795e-02     4.63
 374.8523  3.9967e-02     4.04
 374.8563  6.5660e-02     6.63
 374.8603  1.2746e-01    12.87
 374.8643  1.3216e-01    13.35
 374.8683  1.3325e-01    13.46
 374.8723  1.0265e-01    10.37
 374.8763  6.2592e-02     6.32
 374.8803  2.8885e-02     2.92
 374.8843  2.0051e-02     2.03
 374.8883  5.8398e-02     5.90
 374.8923  8.6772e-02     8.77
 374.8963  5.2169e-02     5.27
 374.9003  2.4004e-02     2.42
 374.9043 -6.6023e-02    -6.67
 374.9083  4.7731e-02     4.82
 374.9123  2.3425e-02     2.37
 374.9163  4.1735e-03     0.42
 374.9203 -1.2035e-02    -1.22
 374.9243  2.7749e-02     2.80
 374.9283  4.0629e-02     4.10
 374.9323  1.1184e-02     1.13
 374.9363 -3.4587e-03    -0.35
 374.9403  8.4404e-03     0.85
 374.9443  5.6349e-02     5.69
 374.9483  6.4300e-02     6.50
 374.9523  6.4493e-02     6.52
 374.9563  2.3163e-02     2.34
 374.9603  6.4194e-02     6.49
 374.9643  2.7006e-02     2.73
 374.9683  1.6001e-02     1.62
 374.9723  2.8796e-02     2.91
 374.9763  5.3022e-02     5.36
 374.9803  9.5311e-02     9.63
 374.9843  1.0150e-01    10.26
 374.9883  5.9551e-02     6.02
 374.9923  8.7251e-02     8.82
 374.9963  2.5646e-02     2.59
 375.0003  6.0233e-02     6.09
 375.0043  1.0637e-01    10.75
 375.0083  1.7066e-01    17.25
 375.0123  1.4537e-01    14.69
 375.0163  3.4978e-02     3.53
 375.0203  2.9742e-02     3.01
 375.0243  7.3618e-02     7.44
 375.0283  8.5014e-02     8.59
 375.0323  1.3304e-01    13.45
 375.0363  1.8939e-01    19.14
 375.0403  6.7438e-02     6.82
 375.0443  7.4011e-02     7.48
 375.0483  5.4969e-02     5.56
 375.0523  6.0242e-02     6.09
 375.0563  1.3849e-01    14.00
 375.0603  1.3615e-01    13.76
 375.0643  1.9681e-01    19.89
 375.0683  1.6080e-01    16.25
 375.0723  8.3481e-02     8.44
 375.0763  5.8805e-02     5.94
 375.0803  7.3510e-02     7.43
 375.0843  1.1433e-01    11.56
 375.0883  1.3278e-01    13.42
 375.0923  6.1082e-02     6.17
 375.0963  2.5184e-02     2.55
 375.1003  3.8552e-02     3.90
 375.1043  4.7602e-02     4.81
 375.1083  7.2811e-02     7.36
 375.1123  7.9617e-02     8.05
 375.1163  7.7199e-02     7.80
 375.1203  7.6988e-02     7.78
 375.1243  7.9444e-02     8.03
 375.1283  6.7193e-02     6.79
 375.1323  4.0492e-02     4.09
 375.1363  7.9202e-03     0.80
 375.1403  7.6045e-03     0.77
 375.1443  5.9094e-02     5.97
 375.1483  7.7655e-02     7.85
 375.1523  6.8849e-02     6.96
 375.1563  7.0354e-02     7.11
 375.1603  7.3937e-02     7.47
 375.1643  9.1471e-02     9.25
 375.1683  6.8478e-03     0.69
 375.1723  2.9165e-02     2.95
 375.1763  3.4456e-02     3.48
 375.1803 -2.0880e-02    -2.11
 375.1843  6.3845e-03     0.65
 375.1883  5.5841e-02     5.65
 375.1923  4.4553e-02     4.50
 375.1963  6.4146e-02     6.49
 375.2003  5.1898e-02     5.25
 375.2043  8.1649e-02     8.26
 375.2083  1.2096e-01    12.23
 375.2123  5.4401e-02     5.50
 375.2163  9.2480e-02     9.35
 375.2203  2.0075e-02     2.03
 375.2243  1.6644e-02     1.68
 375.2283  1.8464e-02     1.87
 375.2323 -1.9009e-03    -0.19
 375.2363 -1.7718e-02    -1.79
 375.2403  1.4025e-02     1.42
 375.2443  9.0178e-02     9.12
 375.2483  1.3061e-01    13.21
 375.2523  8.5368e-02     8.63
 375.2563  2.3168e-02     2.34
 375.2603  5.2684e-02     5.33
 375.2643  5.0766e-02     5.13
 375.2683  7.2052e-02     7.29
 375.2723  3.4145e-02     3.45
 375.2763  1.9098e-02     1.93
 375.2803  1.6588e-02     1.68
 375.2843  2.3128e-02     2.34
 375.2883  6.6526e-02     6.73
 375.2923  9.7940e-02     9.90
 375.2963  6.8365e-02     6.91
 375.3003  2.9864e-02     3.02
 375.3043  2.4714e-02     2.50
 375.3083  2.4101e-02     2.44
 375.3123  5.2595e-02     5.32
 375.3163  7.9611e-02     8.05
 375.3203  6.3009e-02     6.37
 375.3243  7.3488e-02     7.43
 375.3283  5.2821e-02     5.34
 375.3323  6.7328e-02     6.81
 375.3363  2.5031e-02     2.53
 375.3403  8.4653e-02     8.56
 375.3443  7.5877e-02     7.67
 375.3483  1.6576e-02     1.68
 375.3523  3.7775e-02     3.82
 375.3563  5.0026e-02     5.06
 375.3603  2.6605e-02     2.69
 375.3643  5.2789e-02     5.34
 375.3683  7.0713e-02     7.15
 375.3723  5.3942e-02     5.46
 375.3763  8.1582e-02     8.25
 375.3803  8.1499e-02     8.24
 375.3843  2.9317e-02     2.97
 375.3883  3.0055e-02     3.04
 375.3923  5.9577e-02     6.03
 375.3963  9.5403e-02     9.65
 375.4003  1.1493e-01    11.63
 375.4043  1.3760e-01    13.92
 375.4083  1.1123e-01    11.25
 375.4123  9.1694e-02     9.28
 375.4163  2.4193e-01    24.47
 375.4203  3.4661e-01    35.06
 375.4243  2.7145e-01    27.46
 375.4283  2.0982e-01    21.23
 375.4323  2.1009e-01    21.25
 375.4363  1.9987e-01    20.22
 375.4403  1.2096e-01    12.24
 375.4443  1.2342e-01    12.49
 375.4483  2.2372e-01    22.63
 375.4523  2.1886e-01    22.14
 375.4563  1.5228e-01    15.41
 375.4603  1.4483e-01    14.65
 375.4643  7.6486e-02     7.74
 375.4683  6.4946e-02     6.57
 375.4723  1.0979e-01    11.11
 375.4763  1.9815e-01    20.05
 375.4803  3.1197e-01    31.56
 375.4843  3.8310e-01    38.76
 375.4883  2.9122e-01    29.47
 375.4923  1.3285e-01    13.44
 375.4963  4.2941e-02     4.35
 375.5003  8.8800e-02     8.99
 375.5043  1.3195e-01    13.35
 375.5083  1.6944e-01    17.15
 375.5123  1.8025e-01    18.24
 375.5163  1.3009e-01    13.16
 375.5203  8.4721e-02     8.57
 375.5243  1.0472e-01    10.60
 375.5283  1.0055e-01    10.17
 375.5323  4.3233e-02     4.37
 375.5363  3.4360e-02     3.48
 375.5403  4.3950e-02     4.45
 375.5443  4.5996e-02     4.65
 375.5483  9.8912e-02    10.01
 375.5523  1.5763e-01    15.95
 375.5563  1.2986e-01    13.14
 375.5603  1.1586e-01    11.73
 375.5643  1.0433e-01    10.56
 375.5683  1.7077e-01    17.28
 375.5723  1.9335e-01    19.57
 375.5763  1.3779e-01    13.95
 375.5803  7.6337e-02     7.73
 375.5843  5.5084e-02     5.57
 375.5883  1.0013e-01    10.13
 375.5923  8.5038e-02     8.61
 375.5963  1.2782e-01    12.94
 375.6003  1.5549e-01    15.74
 375.6043  1.2537e-01    12.69
 375.6083  1.1361e-01    11.50
 375.6123  9.3118e-02     9.43
 375.6163  5.4917e-02     5.56
 375.6203  2.0047e-02     2.03
 375.6243  2.9647e-03     0.30
 375.6283  6.6958e-02     6.78
 375.6323  1.7397e-01    17.61
 375.6363  2.1239e-01    21.50
 375.6403  1.5819e-01    16.01
 375.6443  1.2925e-01    13.08
 375.6483  1.5573e-01    15.76
 375.6523  8.0109e-02     8.11
 375.6563  4.9977e-02     5.06
 375.6603  1.0749e-01    10.88
 375.6643  8.5103e-02     8.61
 375.6683  9.9246e-02    10.05
 375.6723  8.8795e-02     8.99
 375.6763  4.1644e-03     0.42
 375.6803  7.2892e-02     7.38
 375.6843  1.6897e-01    17.11
 375.6883  1.4266e-01    14.44
 375.6923  1.8877e-01    19.11
 375.6963  9.8058e-02     9.93
 375.7003  5.0190e-02     5.08
 375.7043 -5.1701e-03    -0.52
 375.7083  3.8525e-02     3.90
 375.7123  9.9661e-02    10.09
 375.7163  1.2764e-01    12.92
 375.7203  8.0141e-02     8.11
 375.7243  4.1029e-02     4.15
 375.7283  6.2748e-02     6.35
 375.7323  6.9453e-02     7.03
 375.7363  5.6971e-02     5.77
 375.7403  5.6349e-02     5.71
 375.7443  5.9123e-02     5.99
 375.7483  2.7598e-02     2.79
 375.7523  5.8101e-02     5.88
 375.7563  6.1104e-02     6.19
 375.7603  3.7331e-03     0.38
 375.7643  8.9759e-02     9.09
 375.7683 -7.8639e-03    -0.80
 375.7723  2.7601e-03     0.28
 375.7763  1.3824e-01    14.00
 375.7803  2.1714e-01    21.99
 375.7843  1.7110e-01    17.33
 375.7883  8.8070e-02     8.92
 375.7923 -1.4785e-03    -0.15
 375.7963  4.5607e-03     0.46
 375.8003  2.0720e-02     2.10
 375.8043  5.1278e-02     5.19
 375.8083  1.0003e-01    10.13
 375.8123  3.6689e-02     3.72
 375.8163  5.8904e-02     5.97
 375.8203  1.7139e-01    17.36
 375.8243  1.8626e-01    18.86
 375.8283  9.0837e-02     9.20
 375.8323  4.3376e-02     4.39
 375.8363 -1.4700e-02    -1.49
 375.8403 -5.4223e-03    -0.55
 375.8443  6.1791e-02     6.26
 375.8483  7.1801e-02     7.27
 375.8523  9.9292e-02    10.06
 375.8563  7.0333e-02     7.12
 375.8603  2.7997e-03     0.28
 375.8643  3.6471e-02     3.69
 375.8683  6.7386e-02     6.83
 375.8723  4.0639e-02     4.12
 375.8763  5.3582e-03     0.54
 375.8803 -8.1696e-03    -0.83
 375.8843  5.5980e-02     5.67
 375.8883  1.6896e-01    17.11
 375.8923  2.6658e-01    27.00
 375.8963  2.4017e-01    24.33
 375.9003  1.2082e-01    12.24
 375.9043  9.7520e-02     9.88
 375.9083  1.2520e-01    12.68
 375.9123  6.7394e-02     6.83
 375.9163  8.5336e-02     8.64
 375.9203  1.5190e-01    15.39
 375.9243  1.7757e-01    17.99
 375.9283  1.7764e-01    18.00
 375.9323  6.9232e-02     7.01
 375.9363  3.1617e-02     3.20
 375.9403  5.9534e-02     6.03
 375.9443  5.3230e-02     5.39
 375.9483  7.5440e-02     7.64
 375.9523  1.6010e-01    16.22
 375.9563  2.1205e-01    21.48
 375.9603  1.7712e-01    17.94
 375.9643  1.2024e-01    12.18
 375.9683  1.0507e-01    10.64
 375.9723  1.0073e-01    10.21
 375.9763  6.9311e-02     7.02
 375.9803  4.8039e-02     4.87
 375.9843  9.2627e-02     9.38
 375.9883  9.4761e-02     9.60
 375.9923  1.2886e-01    13.06
 375.9963  1.8757e-01    19.00
 376.0003  2.0825e-01    21.10
 376.0043  1.2563e-01    12.73
 376.0083  1.1666e-01    11.82
 376.0123  1.6102e-01    16.32
 376.0163  1.0733e-01    10.88
 376.0203  9.9848e-02    10.12
 376.0243  1.0818e-01    10.96
 376.0283  1.1435e-01    11.59
 376.0323  1.2922e-01    13.09
 376.0363  1.5825e-01    16.04
 376.0403  5.6256e-02     5.70
 376.0443  1.0504e-01    10.64
 376.0483  1.0606e-01    10.75
 376.0523  5.1725e-02     5.24
 376.0563  9.3321e-02     9.46
 376.0603  1.2010e-01    12.17
 376.0643  2.3745e-02     2.41
 376.0683  4.5757e-02     4.64
 376.0723  4.2881e-02     4.35
 376.0763  6.2397e-02     6.32
 376.0803  9.5964e-02     9.73
 376.0843  1.2577e-01    12.75
 376.0883  1.0350e-01    10.49
 376.0923  1.8369e-01    18.62
 376.0963  1.0698e-01    10.84
 376.1003  6.6655e-02     6.76
 376.1043  1.0252e-02     1.04
 376.1083  5.7579e-02     5.84
 376.1123  8.9489e-02     9.07
 376.1163  2.5466e-02     2.58
 376.1203  1.3420e-02     1.36
 376.1243  6.4305e-03     0.65
 376.1283  5.3367e-02     5.41
 376.1323  5.0996e-02     5.17
 376.1363  7.5012e-02     7.60
 376.1403  1.7400e-01    17.64
 376.1443  1.0615e-01    10.76
 376.1483  9.6963e-02     9.83
