 obs_wave   obs_eint  obs_pint
 325.6583  3.8473e-01    33.76
 325.6608  4.2931e-01    37.67
 325.6633  3.2193e-01    28.25
 325.6658  1.9793e-01    17.37
 325.6683  2.8946e-01    25.40
 325.6708  3.5513e-01    31.17
 325.6733  3.0362e-01    26.65
 325.6758  2.7226e-01    23.89
 325.6783  3.4496e-01    30.27
 325.6808  3.4801e-01    30.54
 325.6833  3.1533e-01    27.67
 325.6858  3.0506e-01    26.77
 325.6883  3.4402e-01    30.19
 325.6908  3.6276e-01    31.84
 325.6933  2.6170e-01    22.97
 325.6958  2.6378e-02     2.32
 325.6983  7.7357e-02     6.79
 325.7008  1.6297e-01    14.30
 325.7033  3.8455e-01    33.75
 325.7058  5.0131e-01    44.00
 325.7083  4.4362e-01    38.94
 325.7108  4.0419e-01    35.48
 325.7133  2.2600e-01    19.84
 325.7158  6.6285e-02     5.82
 325.7183  2.9386e-02     2.58
 325.7208  1.5073e-01    13.23
 325.7233  1.3874e-01    12.18
 325.7258  1.0711e-01     9.40
 325.7283  1.9595e-01    17.20
 325.7308  1.0973e-01     9.63
 325.7333  1.1535e-01    10.12
 325.7358  2.0059e-01    17.61
 325.7383  2.7789e-01    24.39
 325.7408  2.8854e-01    25.33
 325.7433  2.5091e-01    22.02
 325.7458  2.3394e-01    20.53
 325.7483  2.3692e-01    20.80
 325.7508  1.9987e-01    17.54
 325.7533  2.0997e-02     1.84
 325.7558  1.0139e-01     8.90
 325.7583  2.5907e-01    22.74
 325.7608  3.0040e-01    26.37
 325.7633  3.7893e-01    33.26
 325.7658  2.3088e-01    20.27
 325.7683  1.6191e-01    14.21
 325.7708  2.6868e-01    23.59
 325.7733  2.1585e-01    18.95
 325.7758  1.5519e-01    13.62
 325.7783  1.3086e-01    11.49
 325.7808  6.3744e-02     5.60
 325.7833  1.0297e-01     9.04
 325.7858  1.5190e-01    13.33
 325.7883  1.8972e-01    16.66
 325.7908  3.0624e-01    26.88
 325.7933  1.6075e-01    14.11
 325.7958  5.1642e-02     4.53
 325.7983  1.0758e-01     9.44
 325.8008  1.6183e-01    14.21
 325.8033  1.7235e-01    15.13
 325.8058  1.0530e-01     9.24
 325.8083  1.1297e-01     9.92
 325.8108  5.4283e-02     4.77
 325.8133  1.9849e-02     1.74
 325.8158  9.1007e-02     7.99
 325.8183  1.0055e-01     8.83
 325.8208  1.1730e-01    10.30
 325.8233  1.4282e-01    12.54
 325.8258  1.3435e-01    11.80
 325.8283  2.0341e-01    17.86
 325.8308  3.0445e-01    26.73
 325.8333  3.4524e-01    30.31
 325.8358  2.7679e-01    24.30
 325.8383  1.8497e-01    16.24
 325.8408  1.6655e-01    14.62
 325.8433  1.8739e-01    16.45
 325.8458  2.5974e-01    22.81
 325.8483  4.0403e-01    35.48
 325.8508  4.1826e-01    36.73
 325.8533  4.5181e-01    39.67
 325.8558  3.9424e-01    34.62
 325.8583  1.8535e-01    16.28
 325.8608  1.5652e-01    13.74
 325.8633  1.5553e-01    13.66
 325.8658  1.2769e-01    11.21
 325.8683  2.1601e-01    18.97
 325.8708  3.1802e-01    27.93
 325.8733  4.3013e-01    37.77
 325.8758  2.9102e-01    25.56
 325.8783  1.8083e-01    15.88
 325.8808  2.4345e-01    21.38
 325.8833  4.5638e-01    40.08
 325.8858  6.9433e-01    60.97
 325.8883  6.5647e-01    57.65
 325.8908  3.7805e-01    33.20
 325.8933  2.8585e-01    25.10
 325.8958  1.8257e-01    16.03
 325.8983  4.8917e-02     4.30
 325.9008  8.7257e-02     7.66
 325.9033  1.6245e-01    14.27
 325.9058  1.6557e-01    14.54
 325.9083  2.1898e-01    19.23
 325.9108  1.6685e-01    14.65
 325.9133  7.0441e-02     6.19
 325.9158  7.4418e-02     6.54
 325.9183  1.2280e-01    10.78
 325.9208  1.3891e-01    12.20
 325.9233  8.3118e-02     7.30
 325.9258  5.5715e-03     0.49
 325.9283  1.3326e-01    11.70
 325.9308  1.3910e-01    12.22
 325.9333  6.4135e-02     5.63
 325.9358  5.6841e-02     4.99
 325.9383  8.4283e-02     7.40
 325.9408  1.5824e-01    13.90
 325.9433  2.2173e-01    19.48
 325.9458  9.9625e-02     8.75
 325.9483  4.7510e-02     4.17
 325.9508  2.2870e-01    20.09
 325.9533  3.0802e-01    27.05
 325.9558  2.5117e-01    22.06
 325.9583  3.6702e-02     3.22
 325.9608  9.4224e-02     8.28
 325.9633  1.8872e-01    16.58
 325.9658  1.8578e-01    16.32
 325.9683  2.0622e-01    18.11
 325.9708  4.8937e-02     4.30
 325.9733  2.2256e-02     1.95
 325.9758  2.2838e-01    20.06
 325.9783  1.9053e-01    16.74
 325.9808  1.4365e-01    12.62
 325.9833  1.0705e-01     9.40
 325.9858  1.2788e-01    11.23
 325.9883  5.6931e-02     5.00
 325.9908  4.2664e-02     3.75
 325.9933  7.2209e-02     6.34
 325.9958  5.1898e-02     4.56
 325.9983  9.1707e-02     8.06
 326.0008  1.4082e-01    12.37
 326.0033  1.9338e-01    16.99
 326.0058  3.5054e-01    30.79
 326.0083  4.3754e-01    38.44
 326.0108  4.7678e-01    41.89
 326.0133  4.5011e-01    39.54
 326.0158  3.9743e-01    34.91
 326.0183  3.3489e-01    29.42
 326.0208  3.3903e-01    29.78
 326.0233  3.5938e-01    31.57
 326.0258  2.1122e-01    18.56
 326.0283  1.3692e-01    12.03
 326.0308  2.8724e-01    25.24
 326.0333  3.7933e-01    33.33
 326.0358  4.1081e-01    36.09
 326.0383  3.3295e-01    29.25
 326.0408  2.0970e-01    18.42
 326.0433  2.1968e-01    19.30
 326.0458  2.6232e-01    23.05
 326.0483  4.7392e-01    41.64
 326.0508  6.4246e-01    56.45
 326.0533  7.1764e-01    63.05
 326.0558  5.0453e-01    44.33
 326.0583  2.7313e-01    24.00
 326.0608  6.7372e-02     5.92
 326.0633  8.0803e-02     7.10
 326.0658  8.3198e-02     7.31
 326.0683  6.1937e-02     5.44
 326.0708  2.2165e-01    19.48
 326.0733  2.0592e-01    18.09
 326.0758  1.5560e-01    13.67
 326.0783  1.7701e-01    15.55
 326.0808  1.7919e-01    15.75
 326.0833  1.3712e-01    12.05
 326.0858  1.0126e-01     8.90
 326.0883  1.8370e-01    16.14
 326.0908  1.8700e-01    16.43
 326.0933  2.5034e-01    22.00
 326.0958  3.6093e-01    31.72
 326.0983  4.0906e-01    35.95
 326.1008  2.6360e-01    23.16
 326.1033  9.2353e-03     0.81
 326.1058  4.3713e-02     3.84
 326.1083  1.1062e-01     9.72
 326.1108  1.0623e-01     9.34
 326.1133  1.7393e-01    15.28
 326.1158  1.0924e-01     9.60
 326.1183  5.8593e-02     5.15
 326.1208  3.0682e-02     2.70
 326.1233  1.0528e-01     9.25
 326.1258  4.6607e-02     4.10
 326.1283 -2.5084e-02    -2.20
 326.1308 -3.0688e-02    -2.70
 326.1333 -8.4725e-03    -0.74
 326.1358 -5.2810e-02    -4.64
 326.1383 -2.4328e-02    -2.14
 326.1408  2.4844e-01    21.83
 326.1433  2.1876e-01    19.23
 326.1458  1.4531e-01    12.77
 326.1483  8.8843e-02     7.81
 326.1508  4.8803e-02     4.29
 326.1533  5.0255e-02     4.42
 326.1558  1.8247e-01    16.04
 326.1583  2.3171e-01    20.37
 326.1608  1.7842e-01    15.68
 326.1633  1.5183e-01    13.34
 326.1658  1.9689e-01    17.30
 326.1683  2.5020e-01    21.99
 326.1708  2.5016e-01    21.99
 326.1733  2.9252e-01    25.71
 326.1758  2.4556e-01    21.58
 326.1783  1.4518e-01    12.76
 326.1808  2.0473e-01    18.00
 326.1833  1.7725e-01    15.58
 326.1858  1.3903e-01    12.22
 326.1883  1.0429e-01     9.17
 326.1908  6.0821e-02     5.35
 326.1933  1.3407e-01    11.78
 326.1958  5.5488e-02     4.88
 326.1983  8.2520e-02     7.25
 326.2008  9.2285e-02     8.11
 326.2033  1.7758e-01    15.61
 326.2058  2.9166e-01    25.64
 326.2083  2.2798e-01    20.04
 326.2108  1.3906e-01    12.22
 326.2133  1.2099e-01    10.64
 326.2158  1.2618e-01    11.09
 326.2183  1.5307e-01    13.46
 326.2208  2.5538e-01    22.45
 326.2233  5.6244e-01    49.44
 326.2258  7.4004e-01    65.06
 326.2283  7.9246e-01    69.66
 326.2308  4.4105e-01    38.77
 326.2333  3.0806e-01    27.08
 326.2358  3.6127e-01    31.76
 326.2383  3.8374e-01    33.74
 326.2408  3.6287e-01    31.90
 326.2433  4.0723e-01    35.80
 326.2458  5.5824e-01    49.08
 326.2483  5.6080e-01    49.30
 326.2508  5.0810e-01    44.67
 326.2533  3.3258e-01    29.24
 326.2558  1.9752e-01    17.37
 326.2583  3.5234e-01    30.98
 326.2608  4.3679e-01    38.40
 326.2633  3.3549e-01    29.50
 326.2658  4.7855e-01    42.07
 326.2683  7.8663e-01    69.16
 326.2708  8.3250e-01    73.19
 326.2733  6.1505e-01    54.08
 326.2758  3.4718e-01    30.52
 326.2783  2.1154e-01    18.60
 326.2808  1.5084e-01    13.26
 326.2833  6.1218e-02     5.38
 326.2858  9.4216e-02     8.28
 326.2883  3.8040e-02     3.34
 326.2908  1.0431e-01     9.17
 326.2933  1.2805e-01    11.26
 326.2958  1.5741e-01    13.84
 326.2983  2.1969e-01    19.32
 326.3008  2.6438e-01    23.25
 326.3033  9.4255e-02     8.29
 326.3058  1.0895e-01     9.58
 326.3083  1.2231e-01    10.75
 326.3108  1.5270e-01    13.43
 326.3133  2.0993e-01    18.46
 326.3158  3.0263e-01    26.61
 326.3183  1.3030e-01    11.46
 326.3208  2.2381e-01    19.68
 326.3233  1.1444e-01    10.06
 326.3258  1.1474e-01    10.09
 326.3283  2.3434e-01    20.61
 326.3308  3.3816e-01    29.74
 326.3333  3.2679e-01    28.74
 326.3358  2.7889e-01    24.53
 326.3383  2.4697e-01    21.72
 326.3408  1.9994e-01    17.58
 326.3433  2.6451e-01    23.26
 326.3458  3.0075e-01    26.45
 326.3483  1.5960e-01    14.04
 326.3508  1.6367e-01    14.39
 326.3533  2.0352e-01    17.90
 326.3558  2.7083e-01    23.82
 326.3583  2.4875e-01    21.88
 326.3608  1.9596e-01    17.23
 326.3633  1.2133e-01    10.67
 326.3658  1.3358e-01    11.75
 326.3683  1.2665e-01    11.14
 326.3708  2.9134e-01    25.62
 326.3733  2.4809e-01    21.82
 326.3758  1.3821e-01    12.16
 326.3783  5.4864e-02     4.83
 326.3808  1.7403e-01    15.31
 326.3833  2.4315e-01    21.38
 326.3858  2.6657e-01    23.44
 326.3883  2.6941e-01    23.70
 326.3908  2.5690e-01    22.60
 326.3933  5.3292e-02     4.69
 326.3958  3.2117e-02     2.82
 326.3983  1.0406e-01     9.15
 326.4008  1.3222e-01    11.63
 326.4033  9.7551e-02     8.58
 326.4058  1.9495e-01    17.15
 326.4083  2.2189e-01    19.52
 326.4108  2.2997e-01    20.23
 326.4133  2.8725e-01    25.27
 326.4158  1.1646e-01    10.24
 326.4183  1.1589e-01    10.19
 326.4208  2.5930e-01    22.81
 326.4233  1.6068e-01    14.13
 326.4258  1.9875e-01    17.48
 326.4283  1.4419e-01    12.68
 326.4308  1.0099e-01     8.88
 326.4333  2.5711e-01    22.62
 326.4358  2.8262e-01    24.86
 326.4383  2.8616e-01    25.17
 326.4408  2.6282e-01    23.12
 326.4433  3.0767e-01    27.06
 326.4458  4.4527e-01    39.17
 326.4483  3.6811e-01    32.38
 326.4508  9.8007e-02     8.62
 326.4533  1.7941e-01    15.78
 326.4558  1.7776e-01    15.64
 326.4583  1.5146e-01    13.32
 326.4608  2.0983e-01    18.46
 326.4633  5.7601e-02     5.07
 326.4658  6.5287e-02     5.74
 326.4683  1.6770e-02     1.48
 326.4708  9.4748e-02     8.34
 326.4733  1.8788e-01    16.53
 326.4758  1.3632e-01    11.99
 326.4783  8.0563e-02     7.09
 326.4808  1.2811e-01    11.27
 326.4833  1.0886e-01     9.58
 326.4858  1.6256e-01    14.30
 326.4883  1.8263e-01    16.07
 326.4908  3.3896e-01    29.82
 326.4933  4.7412e-01    41.71
 326.4958  6.8531e-01    60.29
 326.4983  6.4447e-01    56.70
 326.5008  2.7411e-01    24.12
 326.5033  3.9150e-01    34.44
 326.5058  3.7407e-01    32.91
 326.5083  2.4554e-01    21.60
 326.5108  2.5096e-01    22.08
 326.5133  3.9009e-01    34.32
 326.5158  5.9779e-01    52.60
 326.5183  5.7137e-01    50.27
 326.5208  3.0623e-01    26.94
 326.5233  1.2636e-01    11.12
 326.5258  8.2553e-02     7.26
 326.5283  3.5430e-02     3.12
 326.5308  5.8832e-02     5.18
 326.5333  2.6423e-01    23.25
 326.5358  5.6875e-01    50.04
 326.5383  8.6007e-01    75.68
 326.5408  5.2311e-01    46.03
 326.5433  2.7782e-01    24.45
 326.5458  1.0639e-01     9.36
 326.5483  1.4657e-01    12.90
 326.5508  2.2745e-01    20.01
 326.5533  2.0652e-01    18.17
 326.5558  1.1294e-01     9.94
 326.5583  1.9298e-01    16.98
 326.5608  2.6381e-01    23.21
 326.5633  3.0740e-01    27.05
 326.5658  4.0855e-01    35.95
 326.5683  4.9109e-01    43.22
 326.5708  3.2947e-01    28.99
 326.5733  1.3959e-01    12.28
 326.5758  8.3786e-02     7.37
 326.5783  1.0277e-01     9.04
 326.5808  8.5412e-02     7.52
 326.5833  1.7895e-01    15.75
 326.5858  2.3379e-01    20.58
 326.5883  2.6644e-01    23.45
 326.5908  2.5229e-01    22.20
 326.5933  1.3313e-01    11.72
 326.5958  8.6103e-02     7.58
 326.5983  6.8302e-02     6.01
 326.6008  1.0049e-01     8.84
 326.6033  6.9681e-02     6.13
 326.6058  7.7712e-02     6.84
 326.6083  1.5550e-01    13.69
 326.6108  1.9941e-01    17.55
 326.6133  2.3973e-01    21.10
 326.6158  4.8552e-02     4.27
 326.6183  1.6327e-02     1.44
 326.6208  1.2173e-01    10.71
 326.6233  2.2918e-01    20.17
 326.6258  1.1542e-01    10.16
 326.6283  7.4946e-02     6.60
 326.6308  1.3279e-01    11.69
 326.6333  1.4584e-01    12.84
 326.6358  2.2534e-01    19.83
 326.6383  1.6240e-01    14.29
 326.6408  2.9837e-02     2.63
 326.6433  1.4746e-01    12.98
 326.6458  7.1872e-02     6.33
 326.6483  5.7546e-02     5.07
 326.6508  1.5396e-01    13.55
 326.6533  1.3398e-01    11.79
 326.6558  1.7465e-01    15.37
 326.6583  1.7783e-01    15.65
 326.6608  6.5528e-02     5.77
 326.6633  6.6904e-02     5.89
 326.6658  9.2161e-02     8.11
 326.6683  1.6743e-01    14.74
 326.6708  5.2722e-02     4.64
 326.6733  5.0183e-02     4.42
 326.6758  1.8250e-01    16.07
 326.6783  1.2523e-01    11.02
 326.6808  8.9350e-02     7.87
 326.6833  1.0150e-01     8.93
 326.6858  1.8978e-01    16.71
 326.6883  7.6261e-02     6.71
 326.6908  1.3954e-01    12.28
 326.6933  1.7723e-01    15.60
 326.6958  1.2955e-01    11.40
 326.6983  2.1014e-01    18.50
 326.7008  3.0455e-01    26.81
 326.7033  3.6669e-01    32.28
 326.7058  4.8531e-01    42.73
 326.7083  4.6310e-01    40.77
 326.7108  2.9800e-01    26.24
 326.7133  1.8252e-01    16.07
 326.7158  8.3411e-02     7.34
 326.7183  1.8857e-04     0.02
 326.7208  1.4745e-01    12.98
 326.7233  2.5034e-01    22.04
 326.7258  1.9726e-01    17.37
 326.7283  1.9492e-01    17.16
 326.7308  1.2055e-01    10.61
 326.7333  1.8433e-01    16.23
 326.7358  1.2586e-01    11.08
 326.7383  5.7861e-02     5.09
 326.7408  1.0775e-01     9.49
 326.7433  1.4009e-01    12.33
 326.7458  1.8174e-01    16.00
 326.7483  2.1480e-01    18.91
 326.7508  2.7186e-01    23.94
 326.7533  1.7337e-01    15.26
 326.7558  9.1535e-02     8.06
 326.7583  1.6718e-02     1.47
 326.7608  9.9871e-02     8.79
 326.7633  6.3968e-02     5.63
 326.7658  3.5971e-02     3.17
 326.7683  1.0463e-01     9.21
 326.7708  1.2107e-01    10.66
 326.7733  1.5537e-01    13.68
 326.7758  1.6184e-01    14.25
 326.7783  1.0865e-01     9.57
 326.7808  1.5926e-01    14.02
 326.7833  1.9025e-01    16.75
 326.7858  7.6268e-02     6.72
 326.7883  5.3367e-02     4.70
 326.7908  1.7088e-01    15.05
 326.7933  1.6782e-01    14.78
 326.7958  1.5641e-01    13.77
 326.7983  1.2706e-01    11.19
 326.8008  1.9567e-01    17.23
 326.8033  2.6099e-01    22.98
 326.8058  2.9478e-01    25.96
 326.8083  2.6408e-01    23.26
 326.8108  4.9524e-01    43.61
 326.8133  1.0888e+00    95.88
 326.8158  8.1987e-01    72.20
 326.8183  3.6018e-01    31.72
 326.8208 -4.4116e-02    -3.89
 326.8233 -1.1060e-02    -0.97
 326.8258  1.7123e-01    15.08
 326.8283 -1.5302e-02    -1.35
 326.8308  5.8527e-02     5.15
 326.8333  4.4906e-01    39.55
 326.8358  4.8344e-01    42.58
 326.8383  5.2779e-02     4.65
 326.8408  5.2131e-02     4.59
 326.8433  2.9810e-02     2.63
 326.8458 -2.3527e-01   -20.72
 326.8483  2.0824e-01    18.34
 326.8508  3.9083e-01    34.42
 326.8533  9.4245e-02     8.30
 326.8558  1.3340e-01    11.75
 326.8583  5.5416e-01    48.81
 326.8608  1.0507e+00    92.55
 326.8633  9.7311e-01    85.71
 326.8658  3.4822e-01    30.67
 326.8683  6.7433e-01    59.40
 326.8708  6.7411e-01    59.38
 326.8733  2.9640e-01    26.11
 326.8758  2.5692e-01    22.63
 326.8783  3.5703e-01    31.45
 326.8808  2.7967e-01    24.63
 326.8833  2.0557e-02     1.81
 326.8858 -3.7096e-01   -32.68
 326.8883 -6.5177e-01   -57.41
 326.8908 -6.9056e-01   -60.83
 326.8933 -3.6175e-01   -31.87
 326.8958  9.6392e-02     8.49
 326.8983  7.3997e-02     6.52
 326.9008  1.3431e-01    11.83
 326.9033  2.9648e-01    26.12
 326.9058 -3.9345e-01   -34.66
 326.9083 -6.7200e-02    -5.92
 326.9108  1.5740e-01    13.87
 326.9133 -2.7957e-01   -24.63
 326.9158 -1.1148e-01    -9.82
 326.9183  1.9439e-01    17.12
 326.9208  3.4024e-01    29.97
 326.9233  8.7869e-02     7.74
 326.9258 -3.4867e-01   -30.72
 326.9283 -6.4294e-03    -0.57
 326.9308  2.2635e-01    19.94
 326.9333  4.0248e-01    35.46
 326.9358  4.6701e-01    41.14
 326.9383 -1.4901e-01   -13.13
 326.9408 -3.7557e-01   -33.09
 326.9433 -4.3495e-01   -38.32
 326.9458 -1.9788e-01   -17.43
 326.9483 -1.3286e-01   -11.71
 326.9508 -8.7826e-02    -7.74
 326.9533  3.9260e-01    34.59
 326.9558  4.1453e-01    36.52
 326.9583  6.0683e-01    53.47
 326.9608  2.6072e-01    22.97
 326.9633 -1.2678e-01   -11.17
 326.9658 -4.5376e-02    -4.00
 326.9683  2.0323e-01    17.91
 326.9708  1.0219e-01     9.00
 326.9733 -4.3566e-01   -38.39
 326.9758 -3.2687e-01   -28.80
 326.9783  1.6970e-01    14.95
 326.9808  6.3963e-01    56.36
 326.9833  4.1333e-01    36.42
 326.9858 -2.9254e-01   -25.78
 326.9883 -4.7501e-01   -41.85
 326.9908 -5.2507e-01   -46.27
 326.9933 -2.4526e-01   -21.61
 326.9958  8.5229e-02     7.51
 326.9983 -1.3882e-01   -12.23
 327.0008 -1.0192e-01    -8.98
 327.0033  2.3195e-01    20.44
 327.0058  8.5462e-02     7.53
 327.0083 -9.4088e-02    -8.29
 327.0108  2.0507e-02     1.81
 327.0133  1.7187e-01    15.14
 327.0158  1.2474e-01    10.99
 327.0183  6.1396e-02     5.41
 327.0208 -2.8514e-01   -25.13
 327.0233 -2.0788e-01   -18.32
 327.0258  4.0533e-01    35.72
 327.0283  3.7243e-01    32.82
 327.0308  5.7498e-01    50.67
 327.0333  8.7282e-01    76.92
 327.0358  5.5969e-01    49.32
 327.0383  1.9908e-01    17.54
 327.0408  2.3632e-01    20.83
 327.0433  1.6639e-01    14.66
 327.0458  1.8828e-01    16.59
 327.0483 -1.3558e-01   -11.95
 327.0508 -2.2272e-01   -19.63
 327.0533 -3.0026e-01   -26.46
 327.0558 -2.3472e-01   -20.69
 327.0583  2.3422e-02     2.06
 327.0608 -7.4434e-02    -6.56
 327.0633  1.4695e-01    12.95
 327.0658  4.1942e-01    36.97
 327.0683  1.8156e-01    16.00
 327.0708  2.4108e-02     2.12
 327.0733  9.7577e-02     8.60
 327.0758 -9.4547e-02    -8.33
 327.0783 -1.8239e-01   -16.08
 327.0808  7.1658e-02     6.32
 327.0833  4.2662e-01    37.60
 327.0858  2.4000e-01    21.15
 327.0883  6.6889e-03     0.59
 327.0908  2.2053e-02     1.94
 327.0933  2.0616e-01    18.17
 327.0958 -3.2509e-02    -2.87
 327.0983 -3.8736e-02    -3.41
 327.1008  4.5535e-02     4.01
 327.1033  3.3944e-01    29.92
 327.1058  1.9066e-01    16.81
 327.1083  2.2112e-01    19.49
 327.1108  8.4081e-02     7.41
 327.1133 -6.1285e-02    -5.40
 327.1158 -3.4641e-01   -30.54
 327.1183  5.2611e-02     4.64
 327.1208  2.8997e-01    25.56
 327.1233  1.1379e-01    10.03
 327.1258  2.7054e-01    23.85
 327.1283  2.8560e-01    25.18
 327.1308  1.6414e-01    14.47
 327.1333  2.0819e-01    18.35
 327.1358  1.3255e-01    11.69
 327.1383  1.7088e-01    15.06
 327.1408  1.9494e-01    17.18
 327.1433  3.3132e-01    29.21
 327.1458  3.9891e-01    35.17
 327.1483  2.7059e-01    23.85
 327.1508  2.2002e-01    19.40
 327.1533  1.4523e-01    12.80
 327.1558  1.6327e-01    14.39
 327.1583  3.3976e-01    29.95
 327.1608  5.0859e-01    44.84
 327.1633  4.6392e-01    40.90
 327.1658  6.2436e-02     5.50
 327.1683 -1.1790e-01   -10.39
 327.1708  9.0237e-02     7.96
 327.1733  5.2841e-02     4.66
 327.1758  1.1126e-03     0.10
 327.1783  2.9421e-01    25.94
 327.1808  3.4449e-01    30.37
 327.1833  8.0700e-01    71.15
 327.1858  7.6743e-01    67.66
 327.1883  7.3372e-01    64.69
 327.1908  9.3389e-01    82.34
 327.1933  8.7608e-01    77.24
 327.1958  7.0968e-01    62.57
 327.1983  1.7459e-01    15.39
 327.2008  2.4084e-02     2.12
 327.2033 -2.7247e-02    -2.40
 327.2058  2.1723e-01    19.15
 327.2083  3.7032e-01    32.65
 327.2108  4.5262e-01    39.91
 327.2133  3.5516e-01    31.32
 327.2158  2.3133e-01    20.40
 327.2183 -5.0318e-03    -0.44
 327.2208 -7.4367e-02    -6.56
 327.2233  1.7503e-01    15.43
 327.2258  2.7292e-01    24.07
 327.2283  2.7272e-01    24.05
 327.2308  5.1471e-01    45.39
 327.2333  4.5893e-01    40.47
 327.2358  2.8861e-01    25.45
 327.2383  2.5235e-01    22.25
 327.2408  1.4272e-01    12.59
 327.2433  4.3184e-02     3.81
 327.2458  9.1744e-02     8.09
 327.2483  1.3419e-01    11.83
 327.2508  1.5112e-01    13.33
 327.2533  1.8912e-01    16.68
 327.2558  4.1323e-01    36.44
 327.2583  6.7213e-01    59.27
 327.2608  6.2748e-01    55.34
 327.2633  3.1432e-01    27.72
 327.2658 -5.9501e-02    -5.25
 327.2683 -2.3597e-02    -2.08
 327.2708  1.9363e-01    17.08
 327.2733  4.6653e-01    41.14
 327.2758  3.3310e-01    29.38
 327.2783  2.0688e-01    18.24
 327.2808  4.1347e-01    36.47
 327.2833  3.2123e-01    28.33
 327.2858  2.0005e-01    17.64
 327.2883  2.3536e-01    20.76
 327.2908  1.6105e-01    14.20
 327.2933  2.2768e-01    20.08
 327.2958  2.5892e-01    22.84
 327.2983  2.7655e-01    24.39
 327.3008  2.3586e-01    20.80
 327.3033  1.6508e-01    14.56
 327.3058  2.0413e-01    18.00
 327.3083  2.2674e-01    20.00
 327.3108  1.6312e-01    14.39
 327.3133 -1.2555e-02    -1.11
 327.3158 -7.0731e-02    -6.24
 327.3183  3.0934e-02     2.73
 327.3208  2.3722e-01    20.92
 327.3233  2.6306e-01    23.20
 327.3258  8.3958e-02     7.41
 327.3283 -1.0166e-01    -8.97
 327.3308  2.4050e-01    21.21
 327.3333  4.5851e-01    40.44
 327.3358  3.5052e-01    30.92
 327.3383  2.4249e-01    21.39
 327.3408  1.5445e-01    13.62
 327.3433  4.7299e-02     4.17
 327.3458 -1.0139e-01    -8.94
 327.3483  2.9953e-02     2.64
 327.3508  2.3169e-01    20.44
 327.3533  6.0787e-02     5.36
 327.3558  4.5897e-02     4.05
 327.3583  4.4175e-02     3.90
 327.3608  2.3766e-01    20.97
 327.3633  1.7608e-01    15.53
 327.3658  2.4924e-03     0.22
 327.3683 -1.8368e-01   -16.20
 327.3708  6.9822e-03     0.62
 327.3733  2.3380e-01    20.63
 327.3758  1.9456e-01    17.16
 327.3783  8.9420e-02     7.89
 327.3808  2.3737e-01    20.94
 327.3833  1.7302e-01    15.26
 327.3858  6.3007e-02     5.56
 327.3883  1.1288e-01     9.96
 327.3908  2.7367e-01    24.14
 327.3933  3.7290e-01    32.90
 327.3958  3.7849e-01    33.39
 327.3983  2.7514e-01    24.27
 327.4008 -1.1796e-01   -10.41
 327.4033  1.4050e-01    12.40
 327.4058  3.4929e-01    30.82
 327.4083  1.4507e-01    12.80
 327.4108  2.0060e-01    17.70
 327.4133  3.0113e-01    26.57
 327.4158  2.9585e-01    26.10
 327.4183  2.3562e-01    20.79
 327.4208  1.8012e-01    15.89
 327.4233  2.3926e-01    21.11
 327.4258  1.8765e-01    16.56
 327.4283  1.8648e-01    16.45
 327.4308  6.2788e-02     5.54
 327.4333 -4.6057e-03    -0.41
 327.4358  8.4850e-02     7.49
 327.4383  2.3312e-01    20.57
 327.4408  1.8500e-01    16.32
 327.4433  2.2774e-01    20.09
 327.4458 -8.3098e-02    -7.33
 327.4483 -1.0003e-01    -8.83
 327.4508  5.5456e-02     4.89
 327.4533  5.9467e-02     5.25
 327.4558  1.4033e-01    12.38
 327.4583  3.6338e-01    32.06
 327.4608  3.0851e-01    27.22
 327.4633  2.5581e-01    22.57
 327.4658  2.9325e-01    25.88
 327.4683  3.0020e-01    26.49
 327.4708  2.4937e-01    22.01
 327.4733  1.2491e-01    11.02
 327.4758  1.3490e-01    11.90
 327.4783  1.3291e-01    11.73
 327.4808  3.1906e-01    28.16
 327.4833  2.9827e-01    26.32
 327.4858  8.2729e-02     7.30
 327.4883  2.1088e-01    18.61
 327.4908  1.0919e-01     9.64
 327.4933 -4.7688e-02    -4.21
 327.4958 -1.0201e-01    -9.00
 327.4983 -7.7440e-02    -6.83
 327.5008  3.9248e-02     3.46
 327.5033  3.2582e-01    28.75
 327.5058  2.9133e-01    25.71
 327.5083  2.5217e-02     2.23
 327.5108  7.3541e-02     6.49
 327.5133  2.5039e-01    22.10
 327.5158  3.5881e-01    31.67
 327.5183  2.2672e-01    20.01
 327.5208  2.4704e-01    21.80
 327.5233  3.7840e-01    33.40
 327.5258  3.6678e-01    32.37
 327.5283  3.1628e-01    27.91
 327.5308  2.9420e-01    25.97
 327.5333  1.7296e-01    15.27
 327.5358  1.1648e-01    10.28
 327.5383  2.7234e-01    24.04
 327.5408  2.5143e-01    22.19
 327.5433  3.0748e-01    27.14
 327.5458  3.5781e-01    31.58
 327.5483  2.9442e-01    25.99
 327.5508  1.5124e-01    13.35
 327.5533  3.3377e-02     2.95
 327.5558  2.9611e-02     2.61
 327.5583  4.8205e-02     4.25
 327.5608  2.0129e-01    17.77
 327.5633  2.0117e-01    17.76
 327.5658  2.2524e-01    19.88
 327.5683  1.0807e-01     9.54
 327.5708  1.2648e-01    11.16
 327.5733  1.2600e-01    11.12
 327.5758  1.1962e-01    10.56
 327.5783  2.2393e-01    19.77
